./augmentation\knot0004_0_351.ppm dry_knot
./augmentation\knot0004_0_3990.ppm dry_knot
./augmentation\knot0004_0_4863.ppm dry_knot
./augmentation\knot0004_0_5112.ppm dry_knot
./augmentation\knot0004_0_5547.ppm dry_knot
./augmentation\knot0004_0_6934.ppm dry_knot
./augmentation\knot0004_0_727.ppm dry_knot
./augmentation\knot0004_0_7325.ppm dry_knot
./augmentation\knot0004_0_7825.ppm dry_knot
./augmentation\knot0004_0_8900.ppm dry_knot
./augmentation\knot0004_0_9543.ppm dry_knot
./augmentation\knot0004_0_9694.ppm dry_knot
./augmentation\knot0004_0_9746.ppm dry_knot
./augmentation\knot0004_0_9771.ppm dry_knot
./augmentation\knot0005_0_1909.ppm dry_knot
./augmentation\knot0005_0_2208.ppm dry_knot
./augmentation\knot0005_0_2702.ppm dry_knot
./augmentation\knot0005_0_2712.ppm dry_knot
./augmentation\knot0005_0_2862.ppm dry_knot
./augmentation\knot0005_0_3049.ppm dry_knot
./augmentation\knot0005_0_3075.ppm dry_knot
./augmentation\knot0005_0_3174.ppm dry_knot
./augmentation\knot0005_0_4828.ppm dry_knot
./augmentation\knot0005_0_5099.ppm dry_knot
./augmentation\knot0005_0_5127.ppm dry_knot
./augmentation\knot0005_0_5807.ppm dry_knot
./augmentation\knot0005_0_6098.ppm dry_knot
./augmentation\knot0005_0_6201.ppm dry_knot
./augmentation\knot0005_0_6288.ppm dry_knot
./augmentation\knot0005_0_6411.ppm dry_knot
./augmentation\knot0005_0_7058.ppm dry_knot
./augmentation\knot0005_0_7463.ppm dry_knot
./augmentation\knot0005_0_7615.ppm dry_knot
./augmentation\knot0005_0_8220.ppm dry_knot
./augmentation\knot0005_0_8347.ppm dry_knot
./augmentation\knot0006_0_1282.ppm dry_knot
./augmentation\knot0006_0_1489.ppm dry_knot
./augmentation\knot0006_0_1669.ppm dry_knot
./augmentation\knot0006_0_1775.ppm dry_knot
./augmentation\knot0006_0_2657.ppm dry_knot
./augmentation\knot0006_0_2915.ppm dry_knot
./augmentation\knot0006_0_4186.ppm dry_knot
./augmentation\knot0006_0_5412.ppm dry_knot
./augmentation\knot0006_0_5859.ppm dry_knot
./augmentation\knot0006_0_5940.ppm dry_knot
./augmentation\knot0006_0_6198.ppm dry_knot
./augmentation\knot0006_0_6407.ppm dry_knot
./augmentation\knot0006_0_6714.ppm dry_knot
./augmentation\knot0006_0_6911.ppm dry_knot
./augmentation\knot0006_0_6983.ppm dry_knot
./augmentation\knot0006_0_7892.ppm dry_knot
./augmentation\knot0006_0_8076.ppm dry_knot
./augmentation\knot0006_0_8842.ppm dry_knot
./augmentation\knot0006_0_9461.ppm dry_knot
./augmentation\knot0006_0_9634.ppm dry_knot
./augmentation\knot0006_0_9679.ppm dry_knot
./augmentation\knot0007_0_2051.ppm dry_knot
./augmentation\knot0007_0_3061.ppm dry_knot
./augmentation\knot0007_0_3176.ppm dry_knot
./augmentation\knot0007_0_327.ppm dry_knot
./augmentation\knot0007_0_3865.ppm dry_knot
./augmentation\knot0007_0_4695.ppm dry_knot
./augmentation\knot0007_0_4942.ppm dry_knot
./augmentation\knot0007_0_5358.ppm dry_knot
./augmentation\knot0007_0_5379.ppm dry_knot
./augmentation\knot0007_0_5520.ppm dry_knot
./augmentation\knot0007_0_5957.ppm dry_knot
./augmentation\knot0007_0_6356.ppm dry_knot
./augmentation\knot0007_0_6406.ppm dry_knot
./augmentation\knot0007_0_663.ppm dry_knot
./augmentation\knot0007_0_6636.ppm dry_knot
./augmentation\knot0007_0_6816.ppm dry_knot
./augmentation\knot0007_0_7081.ppm dry_knot
./augmentation\knot0007_0_7269.ppm dry_knot
./augmentation\knot0007_0_7482.ppm dry_knot
./augmentation\knot0007_0_8898.ppm dry_knot
./augmentation\knot0007_0_9489.ppm dry_knot
./augmentation\knot0008_0_1031.ppm dry_knot
./augmentation\knot0008_0_2402.ppm dry_knot
./augmentation\knot0008_0_2418.ppm dry_knot
./augmentation\knot0008_0_2508.ppm dry_knot
./augmentation\knot0008_0_2729.ppm dry_knot
./augmentation\knot0008_0_3484.ppm dry_knot
./augmentation\knot0008_0_3609.ppm dry_knot
./augmentation\knot0008_0_4109.ppm dry_knot
./augmentation\knot0008_0_4844.ppm dry_knot
./augmentation\knot0008_0_489.ppm dry_knot
./augmentation\knot0008_0_5003.ppm dry_knot
./augmentation\knot0008_0_5046.ppm dry_knot
./augmentation\knot0008_0_51.ppm dry_knot
./augmentation\knot0008_0_6218.ppm dry_knot
./augmentation\knot0008_0_6445.ppm dry_knot
./augmentation\knot0008_0_71.ppm dry_knot
./augmentation\knot0008_0_7700.ppm dry_knot
./augmentation\knot0008_0_7891.ppm dry_knot
./augmentation\knot0008_0_7979.ppm dry_knot
./augmentation\knot0008_0_9246.ppm dry_knot
./augmentation\knot0008_0_9922.ppm dry_knot
./augmentation\knot0009_0_1380.ppm encased_knot
./augmentation\knot0009_0_1830.ppm encased_knot
./augmentation\knot0009_0_1837.ppm encased_knot
./augmentation\knot0009_0_2113.ppm encased_knot
./augmentation\knot0009_0_2376.ppm encased_knot
./augmentation\knot0009_0_3498.ppm encased_knot
./augmentation\knot0009_0_3596.ppm encased_knot
./augmentation\knot0009_0_4066.ppm encased_knot
./augmentation\knot0009_0_4706.ppm encased_knot
./augmentation\knot0009_0_4899.ppm encased_knot
./augmentation\knot0009_0_4918.ppm encased_knot
./augmentation\knot0009_0_5098.ppm encased_knot
./augmentation\knot0009_0_5889.ppm encased_knot
./augmentation\knot0009_0_593.ppm encased_knot
./augmentation\knot0009_0_6235.ppm encased_knot
./augmentation\knot0009_0_670.ppm encased_knot
./augmentation\knot0009_0_742.ppm encased_knot
./augmentation\knot0009_0_7464.ppm encased_knot
./augmentation\knot0009_0_8069.ppm encased_knot
./augmentation\knot0009_0_8371.ppm encased_knot
./augmentation\knot0009_0_8805.ppm encased_knot
./augmentation\knot0010_0_1014.ppm dry_knot
./augmentation\knot0010_0_1264.ppm dry_knot
./augmentation\knot0010_0_2474.ppm dry_knot
./augmentation\knot0010_0_2904.ppm dry_knot
./augmentation\knot0010_0_3720.ppm dry_knot
./augmentation\knot0010_0_4030.ppm dry_knot
./augmentation\knot0010_0_4993.ppm dry_knot
./augmentation\knot0010_0_5253.ppm dry_knot
./augmentation\knot0010_0_5508.ppm dry_knot
./augmentation\knot0010_0_596.ppm dry_knot
./augmentation\knot0010_0_6435.ppm dry_knot
./augmentation\knot0010_0_7122.ppm dry_knot
./augmentation\knot0010_0_7279.ppm dry_knot
./augmentation\knot0010_0_7567.ppm dry_knot
./augmentation\knot0010_0_8577.ppm dry_knot
./augmentation\knot0010_0_8872.ppm dry_knot
./augmentation\knot0010_0_8961.ppm dry_knot
./augmentation\knot0010_0_9058.ppm dry_knot
./augmentation\knot0010_0_9149.ppm dry_knot
./augmentation\knot0010_0_9201.ppm dry_knot
./augmentation\knot0010_0_9698.ppm dry_knot
./augmentation\knot0011_0_1611.ppm dry_knot
./augmentation\knot0011_0_1660.ppm dry_knot
./augmentation\knot0011_0_1931.ppm dry_knot
./augmentation\knot0011_0_2155.ppm dry_knot
./augmentation\knot0011_0_3127.ppm dry_knot
./augmentation\knot0011_0_3330.ppm dry_knot
./augmentation\knot0011_0_4065.ppm dry_knot
./augmentation\knot0011_0_4120.ppm dry_knot
./augmentation\knot0011_0_4822.ppm dry_knot
./augmentation\knot0011_0_527.ppm dry_knot
./augmentation\knot0011_0_5353.ppm dry_knot
./augmentation\knot0011_0_6579.ppm dry_knot
./augmentation\knot0011_0_7476.ppm dry_knot
./augmentation\knot0011_0_7552.ppm dry_knot
./augmentation\knot0011_0_8184.ppm dry_knot
./augmentation\knot0011_0_8460.ppm dry_knot
./augmentation\knot0011_0_8697.ppm dry_knot
./augmentation\knot0011_0_8741.ppm dry_knot
./augmentation\knot0011_0_8825.ppm dry_knot
./augmentation\knot0011_0_9104.ppm dry_knot
./augmentation\knot0011_0_9533.ppm dry_knot
./augmentation\knot0012_0_1026.ppm dry_knot
./augmentation\knot0012_0_1432.ppm dry_knot
./augmentation\knot0012_0_1491.ppm dry_knot
./augmentation\knot0012_0_1939.ppm dry_knot
./augmentation\knot0012_0_3132.ppm dry_knot
./augmentation\knot0012_0_3173.ppm dry_knot
./augmentation\knot0012_0_333.ppm dry_knot
./augmentation\knot0012_0_4908.ppm dry_knot
./augmentation\knot0012_0_5453.ppm dry_knot
./augmentation\knot0012_0_6019.ppm dry_knot
./augmentation\knot0012_0_6548.ppm dry_knot
./augmentation\knot0012_0_7025.ppm dry_knot
./augmentation\knot0012_0_7229.ppm dry_knot
./augmentation\knot0012_0_7686.ppm dry_knot
./augmentation\knot0012_0_7949.ppm dry_knot
./augmentation\knot0012_0_8071.ppm dry_knot
./augmentation\knot0012_0_8736.ppm dry_knot
./augmentation\knot0012_0_8818.ppm dry_knot
./augmentation\knot0012_0_8885.ppm dry_knot
./augmentation\knot0012_0_9117.ppm dry_knot
./augmentation\knot0012_0_9762.ppm dry_knot
./augmentation\knot0013_0_1243.ppm dry_knot
./augmentation\knot0013_0_1511.ppm dry_knot
./augmentation\knot0013_0_2116.ppm dry_knot
./augmentation\knot0013_0_242.ppm dry_knot
./augmentation\knot0013_0_2509.ppm dry_knot
./augmentation\knot0013_0_2572.ppm dry_knot
./augmentation\knot0013_0_3096.ppm dry_knot
./augmentation\knot0013_0_3221.ppm dry_knot
./augmentation\knot0013_0_3887.ppm dry_knot
./augmentation\knot0013_0_4036.ppm dry_knot
./augmentation\knot0013_0_4097.ppm dry_knot
./augmentation\knot0013_0_4445.ppm dry_knot
./augmentation\knot0013_0_4599.ppm dry_knot
./augmentation\knot0013_0_5606.ppm dry_knot
./augmentation\knot0013_0_6569.ppm dry_knot
./augmentation\knot0013_0_6762.ppm dry_knot
./augmentation\knot0013_0_7174.ppm dry_knot
./augmentation\knot0013_0_8730.ppm dry_knot
./augmentation\knot0013_0_898.ppm dry_knot
./augmentation\knot0013_0_9196.ppm dry_knot
./augmentation\knot0013_0_9259.ppm dry_knot
./augmentation\knot0014_0_11.ppm dry_knot
./augmentation\knot0014_0_1855.ppm dry_knot
./augmentation\knot0014_0_2186.ppm dry_knot
./augmentation\knot0014_0_228.ppm dry_knot
./augmentation\knot0014_0_2782.ppm dry_knot
./augmentation\knot0014_0_4259.ppm dry_knot
./augmentation\knot0014_0_4774.ppm dry_knot
./augmentation\knot0014_0_4862.ppm dry_knot
./augmentation\knot0014_0_5168.ppm dry_knot
./augmentation\knot0014_0_6327.ppm dry_knot
./augmentation\knot0014_0_6730.ppm dry_knot
./augmentation\knot0014_0_7340.ppm dry_knot
./augmentation\knot0014_0_7502.ppm dry_knot
./augmentation\knot0014_0_7628.ppm dry_knot
./augmentation\knot0014_0_7771.ppm dry_knot
./augmentation\knot0014_0_7829.ppm dry_knot
./augmentation\knot0014_0_8141.ppm dry_knot
./augmentation\knot0014_0_8190.ppm dry_knot
./augmentation\knot0014_0_8250.ppm dry_knot
./augmentation\knot0014_0_8966.ppm dry_knot
./augmentation\knot0014_0_9465.ppm dry_knot
./augmentation\knot0015_0_1329.ppm dry_knot
./augmentation\knot0015_0_134.ppm dry_knot
./augmentation\knot0015_0_186.ppm dry_knot
./augmentation\knot0015_0_1947.ppm dry_knot
./augmentation\knot0015_0_2171.ppm dry_knot
./augmentation\knot0015_0_2752.ppm dry_knot
./augmentation\knot0015_0_276.ppm dry_knot
./augmentation\knot0015_0_3409.ppm dry_knot
./augmentation\knot0015_0_4476.ppm dry_knot
./augmentation\knot0015_0_5019.ppm dry_knot
./augmentation\knot0015_0_5022.ppm dry_knot
./augmentation\knot0015_0_5174.ppm dry_knot
./augmentation\knot0015_0_5727.ppm dry_knot
./augmentation\knot0015_0_6604.ppm dry_knot
./augmentation\knot0015_0_6679.ppm dry_knot
./augmentation\knot0015_0_7146.ppm dry_knot
./augmentation\knot0015_0_7239.ppm dry_knot
./augmentation\knot0015_0_7246.ppm dry_knot
./augmentation\knot0015_0_7713.ppm dry_knot
./augmentation\knot0015_0_8131.ppm dry_knot
./augmentation\knot0015_0_889.ppm dry_knot
./augmentation\knot0016_0_1035.ppm dry_knot
./augmentation\knot0016_0_1176.ppm dry_knot
./augmentation\knot0016_0_1184.ppm dry_knot
./augmentation\knot0016_0_2400.ppm dry_knot
./augmentation\knot0016_0_26.ppm dry_knot
./augmentation\knot0016_0_2698.ppm dry_knot
./augmentation\knot0016_0_2856.ppm dry_knot
./augmentation\knot0016_0_3067.ppm dry_knot
./augmentation\knot0016_0_3654.ppm dry_knot
./augmentation\knot0016_0_3709.ppm dry_knot
./augmentation\knot0016_0_5911.ppm dry_knot
./augmentation\knot0016_0_6029.ppm dry_knot
./augmentation\knot0016_0_6407.ppm dry_knot
./augmentation\knot0016_0_6692.ppm dry_knot
./augmentation\knot0016_0_6773.ppm dry_knot
./augmentation\knot0016_0_7135.ppm dry_knot
./augmentation\knot0016_0_7448.ppm dry_knot
./augmentation\knot0016_0_8422.ppm dry_knot
./augmentation\knot0016_0_9485.ppm dry_knot
./augmentation\knot0016_0_9510.ppm dry_knot
./augmentation\knot0016_0_9674.ppm dry_knot
./augmentation\knot0017_0_1541.ppm dry_knot
./augmentation\knot0017_0_21.ppm dry_knot
./augmentation\knot0017_0_258.ppm dry_knot
./augmentation\knot0017_0_3026.ppm dry_knot
./augmentation\knot0017_0_3653.ppm dry_knot
./augmentation\knot0017_0_4393.ppm dry_knot
./augmentation\knot0017_0_4900.ppm dry_knot
./augmentation\knot0017_0_5016.ppm dry_knot
./augmentation\knot0017_0_5445.ppm dry_knot
./augmentation\knot0017_0_5466.ppm dry_knot
./augmentation\knot0017_0_560.ppm dry_knot
./augmentation\knot0017_0_5905.ppm dry_knot
./augmentation\knot0017_0_6156.ppm dry_knot
./augmentation\knot0017_0_6554.ppm dry_knot
./augmentation\knot0017_0_6982.ppm dry_knot
./augmentation\knot0017_0_8362.ppm dry_knot
./augmentation\knot0017_0_8615.ppm dry_knot
./augmentation\knot0017_0_8733.ppm dry_knot
./augmentation\knot0017_0_9035.ppm dry_knot
./augmentation\knot0017_0_9301.ppm dry_knot
./augmentation\knot0017_0_9851.ppm dry_knot
./augmentation\knot0018_0_1765.ppm dry_knot
./augmentation\knot0018_0_1875.ppm dry_knot
./augmentation\knot0018_0_2222.ppm dry_knot
./augmentation\knot0018_0_2572.ppm dry_knot
./augmentation\knot0018_0_3024.ppm dry_knot
./augmentation\knot0018_0_333.ppm dry_knot
./augmentation\knot0018_0_381.ppm dry_knot
./augmentation\knot0018_0_3836.ppm dry_knot
./augmentation\knot0018_0_4901.ppm dry_knot
./augmentation\knot0018_0_5049.ppm dry_knot
./augmentation\knot0018_0_5059.ppm dry_knot
./augmentation\knot0018_0_6128.ppm dry_knot
./augmentation\knot0018_0_6955.ppm dry_knot
./augmentation\knot0018_0_7338.ppm dry_knot
./augmentation\knot0018_0_7361.ppm dry_knot
./augmentation\knot0018_0_7696.ppm dry_knot
./augmentation\knot0018_0_8428.ppm dry_knot
./augmentation\knot0018_0_8791.ppm dry_knot
./augmentation\knot0018_0_9198.ppm dry_knot
./augmentation\knot0018_0_9340.ppm dry_knot
./augmentation\knot0018_0_9474.ppm dry_knot
./augmentation\knot0019_0_1094.ppm dry_knot
./augmentation\knot0019_0_1172.ppm dry_knot
./augmentation\knot0019_0_1428.ppm dry_knot
./augmentation\knot0019_0_2576.ppm dry_knot
./augmentation\knot0019_0_3469.ppm dry_knot
./augmentation\knot0019_0_3929.ppm dry_knot
./augmentation\knot0019_0_4436.ppm dry_knot
./augmentation\knot0019_0_4825.ppm dry_knot
./augmentation\knot0019_0_4913.ppm dry_knot
./augmentation\knot0019_0_5313.ppm dry_knot
./augmentation\knot0019_0_5585.ppm dry_knot
./augmentation\knot0019_0_5817.ppm dry_knot
./augmentation\knot0019_0_6173.ppm dry_knot
./augmentation\knot0019_0_6230.ppm dry_knot
./augmentation\knot0019_0_6763.ppm dry_knot
./augmentation\knot0019_0_8230.ppm dry_knot
./augmentation\knot0019_0_831.ppm dry_knot
./augmentation\knot0019_0_894.ppm dry_knot
./augmentation\knot0019_0_9085.ppm dry_knot
./augmentation\knot0019_0_9415.ppm dry_knot
./augmentation\knot0019_0_9977.ppm dry_knot
./augmentation\knot0020_0_1902.ppm dry_knot
./augmentation\knot0020_0_2337.ppm dry_knot
./augmentation\knot0020_0_2463.ppm dry_knot
./augmentation\knot0020_0_2524.ppm dry_knot
./augmentation\knot0020_0_2887.ppm dry_knot
./augmentation\knot0020_0_3511.ppm dry_knot
./augmentation\knot0020_0_3711.ppm dry_knot
./augmentation\knot0020_0_4288.ppm dry_knot
./augmentation\knot0020_0_4611.ppm dry_knot
./augmentation\knot0020_0_4855.ppm dry_knot
./augmentation\knot0020_0_5154.ppm dry_knot
./augmentation\knot0020_0_5521.ppm dry_knot
./augmentation\knot0020_0_6105.ppm dry_knot
./augmentation\knot0020_0_6735.ppm dry_knot
./augmentation\knot0020_0_7528.ppm dry_knot
./augmentation\knot0020_0_7597.ppm dry_knot
./augmentation\knot0020_0_770.ppm dry_knot
./augmentation\knot0020_0_7941.ppm dry_knot
./augmentation\knot0020_0_856.ppm dry_knot
./augmentation\knot0020_0_920.ppm dry_knot
./augmentation\knot0020_0_9443.ppm dry_knot
./augmentation\knot0021_0_1325.ppm dry_knot
./augmentation\knot0021_0_2354.ppm dry_knot
./augmentation\knot0021_0_2593.ppm dry_knot
./augmentation\knot0021_0_272.ppm dry_knot
./augmentation\knot0021_0_3210.ppm dry_knot
./augmentation\knot0021_0_4127.ppm dry_knot
./augmentation\knot0021_0_4235.ppm dry_knot
./augmentation\knot0021_0_4356.ppm dry_knot
./augmentation\knot0021_0_4646.ppm dry_knot
./augmentation\knot0021_0_4860.ppm dry_knot
./augmentation\knot0021_0_5733.ppm dry_knot
./augmentation\knot0021_0_628.ppm dry_knot
./augmentation\knot0021_0_6296.ppm dry_knot
./augmentation\knot0021_0_7105.ppm dry_knot
./augmentation\knot0021_0_7794.ppm dry_knot
./augmentation\knot0021_0_780.ppm dry_knot
./augmentation\knot0021_0_7863.ppm dry_knot
./augmentation\knot0021_0_7948.ppm dry_knot
./augmentation\knot0021_0_8388.ppm dry_knot
./augmentation\knot0021_0_9471.ppm dry_knot
./augmentation\knot0021_0_9583.ppm dry_knot
./augmentation\knot0022_0_175.ppm dry_knot
./augmentation\knot0022_0_2094.ppm dry_knot
./augmentation\knot0022_0_2391.ppm dry_knot
./augmentation\knot0022_0_2649.ppm dry_knot
./augmentation\knot0022_0_28.ppm dry_knot
./augmentation\knot0022_0_3160.ppm dry_knot
./augmentation\knot0022_0_3441.ppm dry_knot
./augmentation\knot0022_0_3745.ppm dry_knot
./augmentation\knot0022_0_4013.ppm dry_knot
./augmentation\knot0022_0_4355.ppm dry_knot
./augmentation\knot0022_0_4384.ppm dry_knot
./augmentation\knot0022_0_4561.ppm dry_knot
./augmentation\knot0022_0_5275.ppm dry_knot
./augmentation\knot0022_0_5324.ppm dry_knot
./augmentation\knot0022_0_6790.ppm dry_knot
./augmentation\knot0022_0_7361.ppm dry_knot
./augmentation\knot0022_0_7384.ppm dry_knot
./augmentation\knot0022_0_8712.ppm dry_knot
./augmentation\knot0022_0_9083.ppm dry_knot
./augmentation\knot0022_0_950.ppm dry_knot
./augmentation\knot0022_0_9823.ppm dry_knot
./augmentation\knot0023_0_1664.ppm dry_knot
./augmentation\knot0023_0_1952.ppm dry_knot
./augmentation\knot0023_0_2151.ppm dry_knot
./augmentation\knot0023_0_2390.ppm dry_knot
./augmentation\knot0023_0_2626.ppm dry_knot
./augmentation\knot0023_0_2995.ppm dry_knot
./augmentation\knot0023_0_3295.ppm dry_knot
./augmentation\knot0023_0_3719.ppm dry_knot
./augmentation\knot0023_0_4028.ppm dry_knot
./augmentation\knot0023_0_4209.ppm dry_knot
./augmentation\knot0023_0_4388.ppm dry_knot
./augmentation\knot0023_0_4562.ppm dry_knot
./augmentation\knot0023_0_4634.ppm dry_knot
./augmentation\knot0023_0_4642.ppm dry_knot
./augmentation\knot0023_0_5153.ppm dry_knot
./augmentation\knot0023_0_5692.ppm dry_knot
./augmentation\knot0023_0_5765.ppm dry_knot
./augmentation\knot0023_0_6350.ppm dry_knot
./augmentation\knot0023_0_7066.ppm dry_knot
./augmentation\knot0023_0_7151.ppm dry_knot
./augmentation\knot0023_0_8184.ppm dry_knot
./augmentation\knot0024_0_1050.ppm dry_knot
./augmentation\knot0024_0_1269.ppm dry_knot
./augmentation\knot0024_0_1289.ppm dry_knot
./augmentation\knot0024_0_1399.ppm dry_knot
./augmentation\knot0024_0_1561.ppm dry_knot
./augmentation\knot0024_0_1596.ppm dry_knot
./augmentation\knot0024_0_1634.ppm dry_knot
./augmentation\knot0024_0_1808.ppm dry_knot
./augmentation\knot0024_0_2576.ppm dry_knot
./augmentation\knot0024_0_5366.ppm dry_knot
./augmentation\knot0024_0_6064.ppm dry_knot
./augmentation\knot0024_0_672.ppm dry_knot
./augmentation\knot0024_0_7006.ppm dry_knot
./augmentation\knot0024_0_7096.ppm dry_knot
./augmentation\knot0024_0_7269.ppm dry_knot
./augmentation\knot0024_0_7481.ppm dry_knot
./augmentation\knot0024_0_8000.ppm dry_knot
./augmentation\knot0024_0_8507.ppm dry_knot
./augmentation\knot0024_0_8751.ppm dry_knot
./augmentation\knot0024_0_8967.ppm dry_knot
./augmentation\knot0024_0_9692.ppm dry_knot
./augmentation\knot0025_0_222.ppm dry_knot
./augmentation\knot0025_0_2696.ppm dry_knot
./augmentation\knot0025_0_3173.ppm dry_knot
./augmentation\knot0025_0_3201.ppm dry_knot
./augmentation\knot0025_0_362.ppm dry_knot
./augmentation\knot0025_0_369.ppm dry_knot
./augmentation\knot0025_0_3925.ppm dry_knot
./augmentation\knot0025_0_4466.ppm dry_knot
./augmentation\knot0025_0_5226.ppm dry_knot
./augmentation\knot0025_0_5605.ppm dry_knot
./augmentation\knot0025_0_6770.ppm dry_knot
./augmentation\knot0025_0_6869.ppm dry_knot
./augmentation\knot0025_0_7092.ppm dry_knot
./augmentation\knot0025_0_7672.ppm dry_knot
./augmentation\knot0025_0_7806.ppm dry_knot
./augmentation\knot0025_0_8289.ppm dry_knot
./augmentation\knot0025_0_8589.ppm dry_knot
./augmentation\knot0025_0_8630.ppm dry_knot
./augmentation\knot0025_0_9134.ppm dry_knot
./augmentation\knot0025_0_9375.ppm dry_knot
./augmentation\knot0026_0_1008.ppm dry_knot
./augmentation\knot0026_0_1476.ppm dry_knot
./augmentation\knot0026_0_2608.ppm dry_knot
./augmentation\knot0026_0_2807.ppm dry_knot
./augmentation\knot0026_0_286.ppm dry_knot
./augmentation\knot0026_0_2957.ppm dry_knot
./augmentation\knot0026_0_3463.ppm dry_knot
./augmentation\knot0026_0_3629.ppm dry_knot
./augmentation\knot0026_0_3933.ppm dry_knot
./augmentation\knot0026_0_4369.ppm dry_knot
./augmentation\knot0026_0_4879.ppm dry_knot
./augmentation\knot0026_0_4990.ppm dry_knot
./augmentation\knot0026_0_5045.ppm dry_knot
./augmentation\knot0026_0_517.ppm dry_knot
./augmentation\knot0026_0_6039.ppm dry_knot
./augmentation\knot0026_0_6270.ppm dry_knot
./augmentation\knot0026_0_6684.ppm dry_knot
./augmentation\knot0026_0_8528.ppm dry_knot
./augmentation\knot0026_0_8713.ppm dry_knot
./augmentation\knot0026_0_9256.ppm dry_knot
./augmentation\knot0026_0_9449.ppm dry_knot
./augmentation\knot0027_0_1105.ppm dry_knot
./augmentation\knot0027_0_1891.ppm dry_knot
./augmentation\knot0027_0_2194.ppm dry_knot
./augmentation\knot0027_0_2283.ppm dry_knot
./augmentation\knot0027_0_2334.ppm dry_knot
./augmentation\knot0027_0_2754.ppm dry_knot
./augmentation\knot0027_0_3023.ppm dry_knot
./augmentation\knot0027_0_3340.ppm dry_knot
./augmentation\knot0027_0_343.ppm dry_knot
./augmentation\knot0027_0_3936.ppm dry_knot
./augmentation\knot0027_0_4028.ppm dry_knot
./augmentation\knot0027_0_423.ppm dry_knot
./augmentation\knot0027_0_4507.ppm dry_knot
./augmentation\knot0027_0_5806.ppm dry_knot
./augmentation\knot0027_0_6827.ppm dry_knot
./augmentation\knot0027_0_6894.ppm dry_knot
./augmentation\knot0027_0_7341.ppm dry_knot
